"","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"25",0.000821189287321258,0.000818872697537178,0.000795136227382226,0.000803400243885881,0.000796970525692093,0.000784214181654478,0.000783168089147647,0.000777647066261008,0.000758835494733677,0.000765435985997047,0.000767016755084835,0.000776100476110397,0.000789149912532104,0.000808373123923375,0.000836660961454877,0.000849353930306026,0.000846811415070106,0.00084903161366561,0.00103410160896813,0.00116317117762969,0.00101628966099853
"26",0.00083124827642797,0.000829682651347529,0.000806104332922881,0.000814350690682372,0.00080702907492189,0.00079514213778862,0.000792784217357592,0.00078912367635512,0.000770865497663319,0.000777865148385892,0.000780450969915058,0.00079125720304293,0.00080553146715684,0.000823803992091776,0.000851800410477084,0.00086563137058376,0.000864987529402983,0.000868626845419803,0.00105402663313636,0.00118362067878411,0.00103867572439777
"27",0.000850294040711719,0.000847786454593986,0.00082321005131963,0.000830714097581508,0.000824048382776918,0.000811423249490625,0.000809238588675822,0.00080352578794721,0.000783761284725085,0.0007897847214074,0.000791758864924014,0.000803260586466288,0.00081671748956927,0.000837037863960499,0.000867134923529077,0.000882808298124817,0.000884368152294552,0.000888833281733973,0.00107780942676563,0.00120938650891743,0.00106453588114954
"28",0.000900201323607826,0.000895004703821602,0.000866283024814132,0.000872356273939548,0.0008622091127563,0.000848185052599906,0.000846138487073461,0.000840806950590485,0.000821106913094344,0.000826739839341982,0.000829458334323173,0.000840036913962049,0.000854650298839383,0.000874867321408639,0.000906504625021203,0.000923036002729181,0.000924506137525961,0.00093012014145683,0.00112552780096828,0.00126171557891732,0.0011131327880813
"29",0.00089106341616723,0.000888501703830841,0.000861396009047525,0.000866673474462062,0.00085757419220208,0.000844661249854147,0.000843110268382686,0.000839763003301062,0.000820413429298689,0.000827966649784043,0.000831983130057549,0.000843353116896883,0.000858904790649775,0.000881475328749814,0.000912054585110225,0.000927931591244564,0.000929745201330816,0.000936520860682949,0.00113780220893306,0.001278698847174,0.00112953853117165
"30",0.000939355665641052,0.000934811638629408,0.000902818760954446,0.000908127053428893,0.000896061027790569,0.00087988823888148,0.000877270017123674,0.000871536711337884,0.00085132173146262,0.000858464937590728,0.000861701797113471,0.000873846326936004,0.00088813307865232,0.000910018846306435,0.000941833638524851,0.00095729799077078,0.000959938512102599,0.00096745166637271,0.00117612294327978,0.00132247304886929,0.00116855766760264
"31",0.00101148316464923,0.00100630087590132,0.000973673696838752,0.0009786313747807,0.000966502908268014,0.000948235777919447,0.00094352513307585,0.000935904158502566,0.000912756849832031,0.000919723638093506,0.000921514157428706,0.000932687427691448,0.000948418293954121,0.000970252459907516,0.00100283037824204,0.00101886817138099,0.00101861419135364,0.00102508815914986,0.00124223097372545,0.00139521946126284,0.00123461681403255
"32",0.00106440786003639,0.00105802268987334,0.00102497582542888,0.00103037674842487,0.00101484854051452,0.000993940403624294,0.000986932369339089,0.000977847639653581,0.000952884539522758,0.00095944488775195,0.000959306426063456,0.000970041184332765,0.000985440966487409,0.00100915740291026,0.00104352636724794,0.00106036600115956,0.00106006870106761,0.00106538360443067,0.00129512327966241,0.00145797553073624,0.00128768317599383
"33",0.00113412617046585,0.00112809008042567,0.00109031748243615,0.0010940627199382,0.0010770519851791,0.0010539377457463,0.00104558538470007,0.00103527117126986,0.00100693275955321,0.00101235554436282,0.00101248109835818,0.00102385551963986,0.00103929952543509,0.00106325454823909,0.00109762165653188,0.00111469382451872,0.00111332317423033,0.00111934719012671,0.00136175004659285,0.00153361095956577,0.00135316590973768
"34",0.00116847591618018,0.00116211352590723,0.00112497820005964,0.00112976889646521,0.00111356783734867,0.00109130487110363,0.00108292423301015,0.00107264053901507,0.00104215898269786,0.00104779439432826,0.00104748741031719,0.00105995971861025,0.00107751722840574,0.00110227771604628,0.00113899281821974,0.00115632489353208,0.00115390339925364,0.00115943493862703,0.00141493887254847,0.00159668363673338,0.00140344256679345
