"","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"25",0.000847528363543656,0.000844818651709256,0.000819722007628853,0.000828063505013065,0.000821526777146746,0.000807077442802781,0.00080556410323954,0.000799486218164405,0.000779656892017588,0.000786273405011332,0.000787632506546958,0.000796987159911735,0.000810494455527306,0.00083043192014119,0.000859880817219971,0.000872666791916321,0.000869587808476662,0.000871508043437141,0.00108286230470664,0.00122569201029671,0.00107426231498591
"26",0.000857714161830219,0.00085574949382798,0.00083080895761807,0.000839130706650337,0.000831707065834017,0.000818116864461467,0.000815295369165111,0.00081106733467238,0.0007917885749873,0.00079880039204176,0.000801158153608887,0.000812224614640067,0.000826945974760578,0.000845931844622483,0.000875082431536976,0.000888991431836279,0.000887794679200047,0.000891119662296009,0.00110259318979367,0.00124570971811577,0.00109639381640859
"27",0.000877098758727058,0.000874191976009198,0.000848244229645858,0.000855826278045281,0.000849053256868172,0.000834706711416823,0.000832050847954544,0.000825772453936882,0.000804979942991761,0.000811019330345956,0.000812764398027592,0.000824526663075056,0.000838441792239805,0.000859473721251569,0.000890724692644598,0.000906459744689217,0.000907439381819001,0.000911577188900471,0.00112676512330924,0.00127185595140344,0.0011226846073598
"28",0.000927803217213027,0.000922215087281012,0.000892117650498598,0.000898277234971513,0.000888042438394204,0.000872250523955852,0.000869717191417528,0.000863800554276151,0.000843041810429732,0.000848692299092792,0.000851170466580698,0.000862021697582746,0.000877100826127546,0.000898052095061759,0.000930868785599885,0.000947456728466745,0.00094832947578015,0.000953595566950878,0.00117591087554421,0.00132589120996713,0.0011729729310595
"29",0.000919365034468328,0.000916379934511223,0.000887825428430747,0.000893200215946524,0.000883994497732556,0.000869253883314673,0.000867199930574844,0.000863240127751871,0.000842793342852642,0.00085035845725159,0.000854123739401977,0.000865772062160604,0.000881799521877921,0.000905112014700837,0.000936914308658635,0.000952860622246919,0.000954059418289805,0.000960470052026959,0.00118929702611485,0.00134435033428946,0.00119060355686151
"30",0.00096848668336229,0.0009635201324405,0.000930074649841372,0.000935480513108509,0.00092332287856518,0.000905282122128849,0.000902149010939602,0.000895793971343566,0.000874447854389319,0.00088160474507236,0.000884585184745095,0.000897013933980514,0.000911800924875094,0.000934462258262014,0.000967540538723413,0.000983084033228205,0.000985080701993931,0.000992210744954372,0.00122935378040499,0.00139032912391987,0.00123166793214169
"31",0.00104183573397515,0.0010362209542694,0.00100210596395536,0.00100716361255934,0.000994948000535344,0.000974755745370032,0.000969521094083177,0.000961264231563386,0.000936959178653082,0.000943938187672484,0.000945466986610396,0.000956939672781575,0.000973181710968568,0.000995822711812445,0.00102971135949252,0.00104582587245748,0.00104492592159308,0.00105101011538231,0.00129785511343917,0.00146604213003754,0.00130056915901421
"32",0.00109644066426186,0.00108960549373285,0.0010549753564195,0.00106048098024686,0.00104487783062412,0.00102194376018606,0.001014392745868,0.00100463975596357,0.000978448920570807,0.000985028472255949,0.000984624347588822,0.000995686252537163,0.00101164140128906,0.00103621895592185,0.00107199295016543,0.00108892353807918,0.00108794246673679,0.00109286176572237,0.00135434050550831,0.00153356397231196,0.00135787738432804
"33",0.00116780361476483,0.00116129140386291,0.00112188866460864,0.00112575561323413,0.00110867413878827,0.00108343759785857,0.00107451995030466,0.0010635069223959,0.0010338872887301,0.00103933726127331,0.0010391812905503,0.00105090019541687,0.00106693420321408,0.00109180469248237,0.00112767049381019,0.00114484658196085,0.00114276319001312,0.00114836688884906,0.00142436264366062,0.00161359198550695,0.00142739749358771
"34",0.0012041360657671,0.00119726388245229,0.00115835405568118,0.00116327065345691,0.00114697163098485,0.00112244005857655,0.00111345548859128,0.00110242545445618,0.00107058035020857,0.00107624714053653,0.00107564482835965,0.00108848372395992,0.00110666423618871,0.00113240455458432,0.00117071483430218,0.00118816940094115,0.00118500136054362,0.00119009797057819,0.00148138563841415,0.00168178291812635,0.0014822537659323
"35",0.00128967792364903,0.0012842986018009,0.00124288850444307,0.0012470566840825,0.00122983639581064,0.0012030284513999,0.0011931155096734,0.00118039311460682,0.0011459820333414,0.00114961501736217,0.00114797599819476,0.00116080227385652,0.0011792737906193,0.00120547411947964,0.00124507558218465,0.0012622081890928,0.00125980956403497,0.0012643492375951,0.00157588798540638,0.00179093748220438,0.00157407591826954
"36",0.00138339135275794,0.00137742479439087,0.00133230996734557,0.00133582589946081,0.0013154262860991,0.00128547310613011,0.00127414350496454,0.00125998926854205,0.00122318103530652,0.00122660216822144,0.00122413491831895,0.00123511881290776,0.00125323822504724,0.00128006625638625,0.00132123416000566,0.00133780448698336,0.0013327157826621,0.00133630162525503,0.00166887953447867,0.00189845394145349,0.00166658327243806
"37",0.00148281456329451,0.00147755495823903,0.00143111796451067,0.00143711163055363,0.00141410457451686,0.00138267452594498,0.00137214563035593,0.00135735430413037,0.00131747702390762,0.00132008780705964,0.00131566641740301,0.00132643401455529,0.00134435087079255,0.00137132983041003,0.00141286706571541,0.00142982190149202,0.00142307088387441,0.00142626719115391,0.00178118463818532,0.00202444283375262,0.00177610394289129
"38",0.00165409781033603,0.00164632253443974,0.00159383009021337,0.00159804701540021,0.00157374362454618,0.00153810356174344,0.00152362363998322,0.00150505398760207,0.00146070591307967,0.00146257470337147,0.00145530172578848,0.00146409741447091,0.0014800026863153,0.00150647990311033,0.00154941769773126,0.00156269927674864,0.00155401932338956,0.0015564006902032,0.00193554346124012,0.00219681682461022,0.0019263960939364
"39",0.00169390022728203,0.00169113314871063,0.00163934455611,0.00164922160957658,0.00162706353465498,0.00159115511810672,0.00157632511277392,0.00155863827836451,0.00151307456041532,0.00151713748559109,0.00151117087861305,0.00152229037888238,0.00154029690478244,0.00156717181651112,0.00161127212141366,0.00162647995637549,0.0016170642212059,0.00161892843130753,0.00202546687260345,0.00230576206975551,0.00201616488044368
"40",0.00185564360822929,0.00185272726360504,0.001799300434851,0.00180971281519636,0.00178558271762849,0.0017472558166136,0.00173213952794554,0.00171286659522875,0.00166090667990419,0.00166454827615914,0.00165883077614404,0.00167063908082889,0.00168865430311803,0.00171620676253532,0.00176087204616145,0.00177593103789397,0.00176291730868016,0.00176414358793261,0.00219776359068464,0.00249530631325455,0.00218430735539709
"41",0.00204155670020545,0.00203920013079115,0.00198148400777171,0.00199177281193304,0.00196468776916664,0.00192292437226109,0.00190762022657516,0.00188766238011574,0.00183150714866652,0.00183190571943353,0.0018232321350141,0.00183348852585188,0.00185322276240783,0.00188118078463758,0.00192537063190242,0.00193640579173824,0.00191854054012092,0.0019138045251282,0.00237410456815573,0.00269012995962063,0.00235733763211952
